code,fund_sum
301058.XSHE,0.0033370296000000007
301060.XSHE,0.0013466895
301062.XSHE,0.0015144728
,0.0020530492
,0.0008319983999999999
,0.022706620999999993
,0.0016093376000000002
,0.025225805300000004
,0.7562886393000001
600000.XSHG,10.21530141
600004.XSHG,0.4373568576
600007.XSHG,0.3545140464
600008.XSHG,2.0080052230000005
600009.XSHG,2.6098304850000003
600010.XSHG,10.0938646114
600011.XSHG,18.888269725300002
600016.XSHG,12.4530605818
600018.XSHG,1.0159886709000001
600019.XSHG,23.803790817000003
600023.XSHG,0.2907234804
600025.XSHG,23.369707096400003
600026.XSHG,25.340813759499998
600027.XSHG,1.8187112988
600028.XSHG,6.540170884000001
600029.XSHG,26.679137768399997
600030.XSHG,96.09382938880002
600031.XSHG,53.78967448319999
600032.XSHG,0.000420214
600033.XSHG,0.08871592
600035.XSHG,0.00114202
600036.XSHG,594.5425215045001
600038.XSHG,10.291080727999999
600039.XSHG,3.4837419172
600048.XSHG,154.3888303209
600050.XSHG,1.7038769460000003
600054.XSHG,0.3636860840000001
600057.XSHG,1.7173404672
600059.XSHG,0.1162190266
600060.XSHG,6.001829379
600061.XSHG,0.5632
600062.XSHG,0.05695744
600066.XSHG,2.6336922634
600073.XSHG,6.059693689200001
600075.XSHG,2.5991416800000002
600079.XSHG,9.883609054400003
600085.XSHG,1.007899424
600089.XSHG,59.2525438475
600096.XSHG,8.470926008
600097.XSHG,0.1696203
600098.XSHG,0.9730689408
600100.XSHG,0.0037084
600104.XSHG,12.383941352399997
600109.XSHG,0.11635838
600110.XSHG,76.89115355349999
600111.XSHG,93.58232510990001
600115.XSHG,32.934094257000005
600116.XSHG,1.5762703416
600121.XSHG,0.1036503
600123.XSHG,19.4940715308
600131.XSHG,1.8322036128
600132.XSHG,72.2309578254
600138.XSHG,2.8494897082999997
600141.XSHG,58.9983312785
600150.XSHG,16.613054217
600151.XSHG,0.00647814
600153.XSHG,5.9195891788
600157.XSHG,0.0231636
600158.XSHG,0.2293873805
600160.XSHG,0.886550865
600161.XSHG,7.619629265300001
600163.XSHG,0.704969255
600165.XSHG,0.43133648
600166.XSHG,2.9742293711000003
600170.XSHG,3.22155081
600171.XSHG,6.1948440068
600172.XSHG,6.191838923600001
600176.XSHG,59.353971157199986
600177.XSHG,0.0580734462
600183.XSHG,12.245153067599999
600187.XSHG,0.07991
600188.XSHG,67.2907556971
600195.XSHG,2.6834550864000004
600196.XSHG,10.417577377999999
600197.XSHG,0.7926650000000001
600201.XSHG,14.401324700800002
600202.XSHG,0.6277278784
600208.XSHG,0.2381152048
600210.XSHG,9.481571046000001
600216.XSHG,5.769389127999999
600219.XSHG,33.9474466591
600223.XSHG,0.23590028000000002
600233.XSHG,5.548242385
600236.XSHG,0.7705117223999998
600248.XSHG,1.5903169995
600256.XSHG,84.02847990600002
600258.XSHG,21.738966904
600259.XSHG,0.16218
600260.XSHG,0.0001536
600276.XSHG,102.1575567779
600279.XSHG,0.0405284244
600282.XSHG,3.4361244032
600285.XSHG,4.469310108
600295.XSHG,11.0670521676
600297.XSHG,9.5830109658
600298.XSHG,27.053925076299997
600305.XSHG,0.01899744
600307.XSHG,1.10122375
600308.XSHG,0.00116388
600309.XSHG,232.2708423675
600312.XSHG,0.8240031800000001
600313.XSHG,0.44171195
600315.XSHG,4.1834193575
600316.XSHG,12.874571108
600320.XSHG,0.48467952000000003
600323.XSHG,27.361154335000002
600325.XSHG,0.1888309612
600327.XSHG,4.2828269088
600328.XSHG,6.703105885499999
600329.XSHG,0.8761792214
600332.XSHG,0.9948193268000001
600338.XSHG,8.09420881
600340.XSHG,0.9280983798000001
600346.XSHG,86.109268232
600348.XSHG,10.9925466189
600350.XSHG,6.7264896674
600352.XSHG,2.7400583808
600361.XSHG,0.0151656
600362.XSHG,0.4205897
600369.XSHG,0.12205746
600371.XSHG,0.43728561600000004
600372.XSHG,9.8299355216
600373.XSHG,1.4696246394
600377.XSHG,2.1772210176
600378.XSHG,2.0003767952000002
600380.XSHG,0.523551694
600383.XSHG,32.804823744000004
600388.XSHG,0.0491576
600389.XSHG,0.8069057784000001
600390.XSHG,0.036593640000000004
600391.XSHG,3.081530041
600392.XSHG,3.125247294
600395.XSHG,0.6972382112000001
600398.XSHG,6.9027170695999995
600399.XSHG,117.27610542180001
600406.XSHG,27.64733056470001
600409.XSHG,1.1625821986
600416.XSHG,4.4807727887999995
600418.XSHG,8.93507868
600426.XSHG,62.39220062610003
600429.XSHG,0.07175512
600435.XSHG,2.9794122080000003
600436.XSHG,69.491992146
600438.XSHG,324.24369886399995
600452.XSHG,0.0914903
600455.XSHG,0.52725016
600456.XSHG,2.6304203506
600459.XSHG,4.593676329
600460.XSHG,96.09592899220002
600461.XSHG,1.2383000982000003
600475.XSHG,0.0067662
600479.XSHG,0.081313694
600481.XSHG,0.06640885
600483.XSHG,3.4070862623999996
600486.XSHG,38.6093380455
600487.XSHG,14.130546294000002
600489.XSHG,3.8620403694
600496.XSHG,0.1022076
600497.XSHG,0.00471861
600498.XSHG,0.2289534408
600499.XSHG,9.0186508288
600500.XSHG,1.8013322272
600507.XSHG,10.418025510899998
600516.XSHG,1.9970352359999999
600517.XSHG,0.00942818
600519.XSHG,1835.095881974
600521.XSHG,16.9390413993
600522.XSHG,0.6552
600528.XSHG,0.263864
600529.XSHG,4.815008606
600535.XSHG,0.29244572
600536.XSHG,0.17599032
600546.XSHG,6.564294576
600547.XSHG,4.7808777995
600548.XSHG,0.1554761408
600549.XSHG,3.7909873216000003
600550.XSHG,0.27094151
600556.XSHG,0.0093399
600559.XSHG,1.2943911296
600563.XSHG,89.07307086759998
600566.XSHG,0.34772407879999995
600567.XSHG,0.7573431312000001
600569.XSHG,0.01706546
600570.XSHG,109.25596479360007
600571.XSHG,0.45487282079999997
600575.XSHG,0.10935036000000001
600577.XSHG,11.492648643399999
600580.XSHG,0.2222336523
600581.XSHG,2.4740745310000003
600582.XSHG,3.3308184
600583.XSHG,3.1093815580000004
600584.XSHG,3.54761818
600585.XSHG,18.802249559999996
600586.XSHG,0.537769374
600588.XSHG,38.85984443289999
600596.XSHG,17.228519406900002
600597.XSHG,0.7907154000000001
600600.XSHG,81.1804303411
600606.XSHG,1.629184594
600612.XSHG,12.734688564
600618.XSHG,0.04842755
600619.XSHG,0.7965740818000001
600623.XSHG,1.08322632
600629.XSHG,0.0393898925
600637.XSHG,0.6748750975
600641.XSHG,17.131506562000002
600642.XSHG,0.32690592
600643.XSHG,0.075145
600660.XSHG,93.5464147625
600673.XSHG,4.3011347524
600674.XSHG,15.709416060299997
600675.XSHG,0.01365
600681.XSHG,0.0250328
600685.XSHG,0.07423648000000001
600688.XSHG,0.10582075
600690.XSHG,128.9346383045
600691.XSHG,1.260273784
600699.XSHG,0.10983712
600702.XSHG,33.7388664
600703.XSHG,155.9195620563
600704.XSHG,0.1581049368
600706.XSHG,0.039986640000000004
600707.XSHG,0.16327116
600711.XSHG,10.860068735999999
600717.XSHG,0.00824585
600729.XSHG,0.48695550090000006
600732.XSHG,0.2721572
600733.XSHG,3.4458851660000005
600739.XSHG,0.15155426
600740.XSHG,1.0401393915000001
600741.XSHG,39.000950472400014
600745.XSHG,67.98709302910002
600750.XSHG,0.1508564522
600754.XSHG,55.936989378
600755.XSHG,0.0695448
600757.XSHG,0.18511306079999998
600760.XSHG,87.31057850760003
600761.XSHG,0.13178881779999999
600763.XSHG,256.04158361340006
600764.XSHG,0.17691986
600765.XSHG,32.4354440614
600773.XSHG,0.95637476
600779.XSHG,56.3861487975
600782.XSHG,10.0472090549
600791.XSHG,0.02409372
600795.XSHG,0.26925015
600801.XSHG,11.578297564000001
600803.XSHG,7.490345346800001
600804.XSHG,0.01488032
600808.XSHG,10.664634898500001
600809.XSHG,587.092499155
600810.XSHG,0.1338204
600820.XSHG,1.0285687705
600821.XSHG,1.619622624
600823.XSHG,0.03752754
600827.XSHG,0.19790745
600837.XSHG,24.719003280799996
600845.XSHG,61.97220876
600848.XSHG,1.0122184520000002
600859.XSHG,1.940108544
600862.XSHG,64.4899181079
600863.XSHG,1.7881494957
600867.XSHG,0.2744931
600869.XSHG,0.39428976
600872.XSHG,0.476578
600873.XSHG,0.9529518431999999
600874.XSHG,0.00836496
600875.XSHG,20.30676153
600876.XSHG,0.10411100000000001
600881.XSHG,0.46350716960000005
600882.XSHG,14.945822932500002
600884.XSHG,61.47106615620001
600885.XSHG,64.33465297180003
600886.XSHG,12.6864556146
600887.XSHG,354.01547896100016
600888.XSHG,12.752210432
600893.XSHG,63.43005901500001
600900.XSHG,87.5875429
600901.XSHG,0.3253017232
600905.XSHG,82.96952387400006
600906.XSHG,0.000594088
600908.XSHG,0.26519994
600919.XSHG,29.443444008399997
600926.XSHG,87.31651137179999
600929.XSHG,0.028640000000000002
600933.XSHG,0.19715393920000002
600939.XSHG,0.0396571
600955.XSHG,0.0080269618
600956.XSHG,0.10101174
600958.XSHG,69.75320354
600966.XSHG,5.8832253188
600967.XSHG,4.8946139731
600970.XSHG,21.686337306
600971.XSHG,0.00192465
600976.XSHG,1.0115188378
600977.XSHG,1.8405488898
600984.XSHG,4.691902887
600985.XSHG,10.612704141600002
600986.XSHG,0.12453882000000001
600987.XSHG,3.1579293182
600988.XSHG,16.9338210545
600989.XSHG,4.4214171
600990.XSHG,0.00023040000000000002
600993.XSHG,0.4130204616
600997.XSHG,0.02792358
600998.XSHG,1.4486800104
600999.XSHG,10.0732787472
601000.XSHG,0.15593854000000001
601001.XSHG,4.4274620523
601002.XSHG,0.0053954
601003.XSHG,3.95751912
601005.XSHG,1.1859168299
601006.XSHG,5.9486757072000005
601009.XSHG,28.719206402999998
601012.XSHG,759.1866662055994
601016.XSHG,4.106463800399999
601019.XSHG,0.023058000000000002
601021.XSHG,80.4558039024
601058.XSHG,81.9049693644
601066.XSHG,3.164314809
601069.XSHG,2.36051296
601077.XSHG,0.42138076
601088.XSHG,44.6893638158
601098.XSHG,7.207764838399999
601100.XSHG,33.882151711000006
601101.XSHG,3.4602842055000003
601106.XSHG,0.1215290178
601108.XSHG,0.4516418
601111.XSHG,42.740180003999996
601117.XSHG,16.4421500124
601118.XSHG,0.1043835
601126.XSHG,1.30832028
601127.XSHG,46.282486157600005
601128.XSHG,6.193335461799999
601137.XSHG,0.38651184
601138.XSHG,0.43800428
601139.XSHG,0.11376475
601155.XSHG,11.7366763728
601156.XSHG,0.11808
601158.XSHG,0.05278116
601166.XSHG,172.82413070699997
601168.XSHG,3.1564954486000003
601169.XSHG,1.1235985088
601179.XSHG,0.1305664
601186.XSHG,9.459707349
601208.XSHG,14.376110061599999
601211.XSHG,19.125054413499996
601216.XSHG,0.02483624
601222.XSHG,7.229837235999999
601225.XSHG,63.746990384
601229.XSHG,6.032391899099999
601233.XSHG,95.153078354
601238.XSHG,8.182081819600002
601279.XSHG,0.00041803440000000004
601288.XSHG,24.1895163576
601311.XSHG,2.2627359616
601318.XSHG,94.19534623800001
601328.XSHG,12.554355665000001
601330.XSHG,0.3008875968
601333.XSHG,0.0972947
601336.XSHG,1.1775590703999999
601339.XSHG,0.39600556210000004
601360.XSHG,2.41373385
601369.XSHG,0.4326023
601377.XSHG,11.9353111992
601388.XSHG,0.17297328
601390.XSHG,13.9999977744
601398.XSHG,36.1666572568
601456.XSHG,0.03601478
601528.XSHG,0.7690871354000001
601555.XSHG,0.5635236421
601566.XSHG,0.0635232
601567.XSHG,14.340403847500003
601577.XSHG,0.5375144988
601595.XSHG,0.0725112
601598.XSHG,4.1302152528
601600.XSHG,18.5919028
601601.XSHG,30.701205546399994
601607.XSHG,3.1152985005
601611.XSHG,0.34256196
601615.XSHG,13.749054613500004
601618.XSHG,4.497204
601628.XSHG,0.633801598
601633.XSHG,86.44088222799999
601636.XSHG,13.0045752561
601658.XSHG,45.58271935
601666.XSHG,8.4715718604
601668.XSHG,65.51160076800001
601669.XSHG,42.5075416612
601677.XSHG,65.29623502499999
601678.XSHG,4.6601772914
601688.XSHG,58.919729905900006
601689.XSHG,8.0148657648
601696.XSHG,0.010514
601699.XSHG,16.9412851793
601702.XSHG,2.01784077
601717.XSHG,0.47453198
601728.XSHG,3.0662945332999945
601766.XSHG,4.102646063400001
601778.XSHG,3.1798808102
601788.XSHG,0.25844497980000003
601799.XSHG,54.77931738
601800.XSHG,5.380671136800001
601808.XSHG,5.776444618000001
601816.XSHG,4.1905522512
601818.XSHG,8.498829089700001
601825.XSHG,0.0027329481
601827.XSHG,0.4358193
601838.XSHG,30.512935072399998
601857.XSHG,19.858991507099997
601865.XSHG,44.921669646
601866.XSHG,0.4187703
,10.1463952908
601869.XSHG,0.4766846
601872.XSHG,2.0186026041000003
601877.XSHG,163.319110346
601878.XSHG,1.697942095
601881.XSHG,1.1804988496000002
601888.XSHG,546.376410636
601898.XSHG,26.617585953200003
601899.XSHG,146.68181641300004
601901.XSHG,0.25344094
601908.XSHG,1.219743932
601916.XSHG,0.1816198815
601919.XSHG,12.943719446400003
601921.XSHG,0.0003594672
601928.XSHG,7.885545231600001
601939.XSHG,21.640198671
601952.XSHG,0.7353848889
601958.XSHG,0.0187248
601965.XSHG,1.174709032
601966.XSHG,37.954024433
601968.XSHG,1.8196904538
601969.XSHG,0.00145266
601985.XSHG,10.5356092555
601988.XSHG,10.477076187999998
601989.XSHG,3.4557865587000003
601991.XSHG,0.04409238
601992.XSHG,0.5751296376
601995.XSHG,2.1537344788
601998.XSHG,0.1346109264
603003.XSHG,0.161084
603005.XSHG,0.262261826
603008.XSHG,1.856468935
603010.XSHG,0.22682586000000002
603018.XSHG,0.29734549
603019.XSHG,0.2629159236
603020.XSHG,0.1260791
603026.XSHG,37.8093205275
603027.XSHG,1.5505431825
603032.XSHG,0.16260057
603039.XSHG,2.6872024102
603043.XSHG,0.27695593799999996
603055.XSHG,9.479001987
603063.XSHG,13.433447430000001
603066.XSHG,0.00767602
603067.XSHG,2.930385852
603068.XSHG,2.3922638544
603069.XSHG,0.21485790000000002
603076.XSHG,0.02072232
603077.XSHG,6.36798336
603096.XSHG,2.4320155860000003
603098.XSHG,21.223881385000002
603100.XSHG,0.39331865
603103.XSHG,0.0657216
603105.XSHG,1.6312764
603108.XSHG,5.9332464477
603111.XSHG,0.04605744
603113.XSHG,2.201795981
603127.XSHG,57.82846768
603128.XSHG,11.614080206399999
603129.XSHG,32.134815667599995
603131.XSHG,2.142736228
603136.XSHG,0.08578395
603155.XSHG,0.0227556
603156.XSHG,1.5293540294
603158.XSHG,1.363549096
603160.XSHG,2.0743865184
603161.XSHG,0.21451994850000003
603166.XSHG,0.33634458
603171.XSHG,0.00045354399999999995
603177.XSHG,0.18641686600000001
603179.XSHG,14.715093492000003
603180.XSHG,1.3588174224
603181.XSHG,4.5732334025
603185.XSHG,34.86675296
603186.XSHG,0.118120321
603187.XSHG,17.595344386
603189.XSHG,1.3675888740000002
603195.XSHG,3.65292615
603198.XSHG,18.4696163435
603203.XSHG,0.3768533472
603208.XSHG,3.5252269538
603212.XSHG,0.063384448
603217.XSHG,0.017320000000000002
603218.XSHG,28.871880386
603220.XSHG,0.01614432
603223.XSHG,0.5740631364000001
603225.XSHG,33.510712018
603228.XSHG,1.7636007751
603229.XSHG,0.034326528
603233.XSHG,3.8049760044
603236.XSHG,23.600611297600008
603259.XSHG,1139.1220691040005
603260.XSHG,49.650446350500005
603267.XSHG,86.15325536
603269.XSHG,0.01335852
603277.XSHG,0.254894255
603279.XSHG,3.6025278604000004
603288.XSHG,45.3436797
603290.XSHG,52.11693619140001
603297.XSHG,0.38659
603300.XSHG,0.207753
603305.XSHG,0.080802
603308.XSHG,15.410353982
603323.XSHG,7.763936387999999
603324.XSHG,0.0049088000000000005
603331.XSHG,0.01717344
603337.XSHG,3.8296494450000003
603338.XSHG,18.61266693
603345.XSHG,81.99120332240001
603348.XSHG,1.51077402
603351.XSHG,0.1417788792
603363.XSHG,0.3810397749
603368.XSHG,4.5391367721
603369.XSHG,44.259445863
603379.XSHG,0.24239046800000003
603383.XSHG,0.134323
603392.XSHG,27.26908584
603393.XSHG,1.8596599961999998
603396.XSHG,1.0848366816
603429.XSHG,11.112262413600002
603444.XSHG,51.404417825600014
603456.XSHG,104.65916676810004
603486.XSHG,54.69115014800001
603489.XSHG,2.817024
603496.XSHG,0.3864991
603501.XSHG,202.2748545700999
603505.XSHG,2.1950950104999998
603507.XSHG,0.60294401
603515.XSHG,0.08860482
603516.XSHG,0.23226016
603517.XSHG,58.889612048
603518.XSHG,2.5343427375
603520.XSHG,1.7516729438
603529.XSHG,0.6401847114
603538.XSHG,1.4765535904
603558.XSHG,1.641138468
603565.XSHG,3.8648890704
603566.XSHG,0.8928369140000001
603568.XSHG,0.09428160000000001
603583.XSHG,0.9977577742
603587.XSHG,0.807411341
603588.XSHG,18.98647839
603589.XSHG,2.2880181152000003
603596.XSHG,31.5809564425
603599.XSHG,15.881229672000002
603600.XSHG,1.434946741
603601.XSHG,1.370554104
603605.XSHG,7.891989295
603606.XSHG,1.6209209359999999
603612.XSHG,3.0907521825
603613.XSHG,59.18897250719999
603619.XSHG,0.2564226
603626.XSHG,0.40238873070000003
603639.XSHG,1.2560690827999998
603650.XSHG,1.8079220955000002
603657.XSHG,0.15888
603658.XSHG,1.666554552
603659.XSHG,183.66511128
603662.XSHG,4.8496933248000005
603666.XSHG,2.8480779465000006
603667.XSHG,3.5702094339999997
603668.XSHG,0.00814583
603678.XSHG,68.175539569
603679.XSHG,0.0142786
603681.XSHG,0.335024397
603688.XSHG,3.277039863
603690.XSHG,6.7493083014
603693.XSHG,0.46036732
603696.XSHG,0.2233224
603699.XSHG,1.779344541
603707.XSHG,19.1341008
603708.XSHG,11.9057223168
603711.XSHG,0.22340522399999999
603712.XSHG,40.67611523400001
603713.XSHG,3.9252330783
603718.XSHG,0.01098865
603719.XSHG,0.1472631732
603725.XSHG,0.06952792000000001
603726.XSHG,0.04946623640000001
603727.XSHG,2.0575995288
603728.XSHG,0.10172464800000001
603730.XSHG,2.1657400644
603733.XSHG,11.636063069999999
603737.XSHG,5.78074
603738.XSHG,1.67519402
603755.XSHG,0.0321436
603759.XSHG,0.0006498033
603787.XSHG,0.1743
603799.XSHG,321.62746297
603801.XSHG,1.2721489935999999
603806.XSHG,134.17865810799995
603809.XSHG,0.28859068800000004
603816.XSHG,29.73796668
603817.XSHG,0.04053735
603818.XSHG,0.08885896
603826.XSHG,3.6347454976
603833.XSHG,42.2197706977
603855.XSHG,2.9381627519999998
603859.XSHG,0.8023710000000001
603866.XSHG,4.1913838215
603868.XSHG,0.7181877157
603869.XSHG,0.01568726
603876.XSHG,2.88511632
603877.XSHG,11.884196476999998
603882.XSHG,43.5249798246
603883.XSHG,12.130108847999999
603885.XSHG,70.31182243260001
603886.XSHG,0.725744122
603889.XSHG,0.04526584
603893.XSHG,19.172752512200002
603896.XSHG,2.1393435280000004
603897.XSHG,4.694418505
603899.XSHG,17.138518332399997
603901.XSHG,5.9778847915
603906.XSHG,38.57285919630001
603908.XSHG,0.11333133000000001
603909.XSHG,0.6415947407999999
603915.XSHG,4.350237133399999
603916.XSHG,0.4052959008
603919.XSHG,0.10764981
603920.XSHG,1.1262784984
603936.XSHG,0.6710934653
603938.XSHG,4.0512923264
603939.XSHG,5.156400177600001
603960.XSHG,2.8888773706
603970.XSHG,0.40403184840000006
603979.XSHG,1.6182017432
603985.XSHG,1.2648628320000002
603986.XSHG,105.25148778469999
603987.XSHG,11.95115614
603989.XSHG,10.828735211000001
603992.XSHG,1.3559725894999999
603993.XSHG,39.9819200676
603995.XSHG,3.2445412160000004
603997.XSHG,8.4878382511
605011.XSHG,9.324000000000001e-05
605016.XSHG,0.000284444
605066.XSHG,4.84609104
605069.XSHG,3.9312e-05
605080.XSHG,6.94074996
605086.XSHG,0.0002102478
605089.XSHG,0.037395297
605090.XSHG,0.320349996
605098.XSHG,0.0003252406
605108.XSHG,0.0448719
605111.XSHG,0.8155405520000001
605117.XSHG,21.779167543999993
605122.XSHG,0.000300642
605123.XSHG,0.4772183
605168.XSHG,0.00241563
605186.XSHG,0.807752
605208.XSHG,0.00034971660000000007
605228.XSHG,0.0001038101
605266.XSHG,2.331840786
605277.XSHG,0.4599365832
605286.XSHG,0.000353424
605287.XSHG,0.00022028880000000002
605288.XSHG,0.331099776
605289.XSHG,0.00021860720000000002
605303.XSHG,0.00022484599999999998
605305.XSHG,4.080374144
605338.XSHG,0.56813336
605339.XSHG,0.2114270956
605358.XSHG,7.277609855999999
605369.XSHG,3.0363119335999995
605376.XSHG,0.12860472
605377.XSHG,0.12824424
605378.XSHG,0.0004345924
605389.XSHG,0.00058829
605499.XSHG,6.846462546000001
605507.XSHG,0.0013375856
,0.005156954000000005
605580.XSHG,3.99861e-05
605589.XSHG,5.2425e-05
605598.XSHG,0.0001660106
605599.XSHG,0.0001312146
688002.XSHG,39.477354299
688003.XSHG,0.002611
688005.XSHG,63.516084766399985
688006.XSHG,25.374086797500002
688007.XSHG,0.7560306060000002
688008.XSHG,41.93290759579999
688009.XSHG,0.1325711844
688011.XSHG,0.277721202
688012.XSHG,61.8475293228
688015.XSHG,1.4249823769999999
688016.XSHG,5.37741988
688017.XSHG,0.5515644575
688018.XSHG,14.4381556587
688019.XSHG,4.0803715372000005
688020.XSHG,3.3102552711000004
688021.XSHG,1.5659424918
688023.XSHG,33.8655139
688025.XSHG,0.15427217699999998
688026.XSHG,0.7148555574000001
688028.XSHG,0.019847197000000004
688029.XSHG,26.538508846
688033.XSHG,12.953035101999998
688036.XSHG,55.36260801
688037.XSHG,25.912085381999997
688038.XSHG,0.0008852064000000001
688039.XSHG,0.0626455704
688050.XSHG,12.103678224000006
688056.XSHG,0.4010785516
688058.XSHG,0.42666185379999993
688059.XSHG,0.6050819940000001
688063.XSHG,0.030642105
688065.XSHG,0.3418221265
688066.XSHG,1.4078481748000002
688070.XSHG,0.025571483399999997
688076.XSHG,1.5988539684999996
688078.XSHG,1.2179135312
688079.XSHG,0.0017048310000000002
688083.XSHG,3.39852247
688085.XSHG,0.024461955
688087.XSHG,0.014951938199999999
688088.XSHG,0.981818162
688089.XSHG,2.34200252
688091.XSHG,0.0033032019000000003
688093.XSHG,0.4264230168
688097.XSHG,0.0249728442
688099.XSHG,75.086015658
688100.XSHG,1.142370716
688101.XSHG,0.0246062115
688103.XSHG,1.387908916
688106.XSHG,1.7867360106
688109.XSHG,0.000279136
688111.XSHG,73.81034479680001
688113.XSHG,0.0007432995
688116.XSHG,99.96654281280004
688117.XSHG,0.0027763560000000002
688118.XSHG,0.1733282716
688121.XSHG,0.010319827499999998
688122.XSHG,23.860098100000005
688126.XSHG,29.251922145
688128.XSHG,0.00023384
688131.XSHG,3.6465448393
688133.XSHG,1.159905663
688139.XSHG,11.351673965
688148.XSHG,0.03925291660000001
688155.XSHG,0.9788688
688157.XSHG,1.0260083697
688158.XSHG,6.50039
688161.XSHG,0.0334235936
688169.XSHG,49.0413913731
688177.XSHG,0.0021452100000000003
688179.XSHG,0.023659113
688180.XSHG,0.093593
688183.XSHG,0.00683296
688185.XSHG,3.3628092125999998
688186.XSHG,6.358746685800001
688187.XSHG,1.9365790214999998
688188.XSHG,32.5838957752
688191.XSHG,0.11839052759999998
688195.XSHG,0.001047577
688198.XSHG,28.2422912
688200.XSHG,26.98532339
688201.XSHG,0.0049432176
688202.XSHG,134.7286387948
688208.XSHG,29.511952119999997
688216.XSHG,0.00296542
688217.XSHG,0.002561728
688226.XSHG,0.0003075406
688233.XSHG,0.6382637752
688239.XSHG,0.0228930834
688260.XSHG,0.002029612
688266.XSHG,1.003195411
688268.XSHG,3.113864182
688269.XSHG,0.037400947200000006
688276.XSHG,5.743548872399999
688277.XSHG,0.0262908495
688278.XSHG,0.12695523720000002
688286.XSHG,0.36507759920000005
688296.XSHG,0.006135676000000001
688298.XSHG,0.01439892
688299.XSHG,2.3913855545
688300.XSHG,0.54293843
688301.XSHG,17.597255664000002
688303.XSHG,9.737030158999998
688305.XSHG,0.021200255499999994
688308.XSHG,0.28266
688310.XSHG,0.6418019944
688311.XSHG,0.0625412178
688314.XSHG,0.0050157380000000005
688315.XSHG,0.024639666
688316.XSHG,0.0007736608000000001
688317.XSHG,0.0017628975
688319.XSHG,0.030949692400000003
688323.XSHG,0.016590579200000007
688330.XSHG,0.56906382
688333.XSHG,0.043976100000000004
688339.XSHG,2.9653930969999993
688345.XSHG,0.013983476600000001
688355.XSHG,0.001269364
688356.XSHG,13.6560045
688357.XSHG,10.5049326704
688358.XSHG,1.219409451
688359.XSHG,1.3819685859000002
688363.XSHG,4.906126049
688366.XSHG,0.3714724058
688367.XSHG,0.1516371786
688368.XSHG,5.772655395
688369.XSHG,6.5087658825000005
688383.XSHG,4.127834111200002
688385.XSHG,0.2158813351999999
688388.XSHG,71.5200681548
688389.XSHG,1.5964591995000001
688390.XSHG,20.786843594100002
688395.XSHG,0.0008766275999999999
688396.XSHG,0.9158585355
688398.XSHG,0.046046431799999996
688399.XSHG,0.0159572
688408.XSHG,21.266806266999996
688425.XSHG,0.07033891839999999
688456.XSHG,0.0026615490000000005
688468.XSHG,0.0019175667
688499.XSHG,2.1273921881999995
688501.XSHG,0.00023447470000000003
688508.XSHG,4.036017294
688509.XSHG,0.0042224687999999995
688510.XSHG,2.4082490119999997
688511.XSHG,0.0030918264000000003
688516.XSHG,9.645801400400003
688517.XSHG,0.00039987199999999996
688518.XSHG,5.105653702200001
688519.XSHG,0.0713256
688521.XSHG,7.582053156800001
688526.XSHG,0.4728642510000001
688533.XSHG,0.0011254446000000002
688536.XSHG,49.37303380460002
688538.XSHG,0.083694213
688551.XSHG,0.8866266213999999
688556.XSHG,2.95738618
688559.XSHG,0.6962886384000001
688561.XSHG,2.8182805751999997
688565.XSHG,0.0003866016
688567.XSHG,0.015732378
688568.XSHG,0.08500968
688575.XSHG,0.010381970399999997
688580.XSHG,4.5142623454
688595.XSHG,0.6858202
688596.XSHG,0.43070778
688597.XSHG,0.00047743540000000004
688598.XSHG,11.939585255399997
688599.XSHG,94.3737783456
688600.XSHG,0.0035213920000000004
688601.XSHG,0.5631823179999997
688606.XSHG,0.004060084
688607.XSHG,0.573771654
688608.XSHG,4.960721025
688609.XSHG,0.0027610264000000003
688611.XSHG,0.01156964
688613.XSHG,0.0202663553
688617.XSHG,10.91738896
688621.XSHG,1.4437270413
688622.XSHG,0.0035881082
688625.XSHG,0.014180443199999998
688626.XSHG,2.668254915
688630.XSHG,0.028919
688636.XSHG,0.7077505149999999
688639.XSHG,2.4025555989
688655.XSHG,0.0015732549
688656.XSHG,0.0040784508
688659.XSHG,0.0018491781999999998
688660.XSHG,0.1028644012
688661.XSHG,1.1935185381
688662.XSHG,0.010780549199999998
688663.XSHG,0.0092864559
688665.XSHG,2.7398237152
688670.XSHG,0.10040619239999997
688676.XSHG,0.0008141250000000001
688677.XSHG,4.4880327
688678.XSHG,0.003979704000000001
688680.XSHG,3.1055634100000002
688682.XSHG,0.5335906324000003
688683.XSHG,0.0041865792
688685.XSHG,0.0050317568
688686.XSHG,0.026352300000000002
688687.XSHG,0.0011520804
688689.XSHG,0.0003719
688690.XSHG,0.21157161130000002
688696.XSHG,8.19527372
688697.XSHG,0.008264024600000001
688699.XSHG,2.3038342770000004
688700.XSHG,2.112184621
688701.XSHG,0.000985608
688707.XSHG,0.0429670451
688711.XSHG,0.1012153332
688718.XSHG,0.0034718059000000004
688728.XSHG,0.061161052099999995
688733.XSHG,2.8876293137999984
688766.XSHG,0.036975609099999994
688767.XSHG,0.0109152228
688768.XSHG,1.1475407785
,0.22534248750000044
688776.XSHG,1.0191394196000008
688777.XSHG,1.5260943336000001
688778.XSHG,1.7720255462
688779.XSHG,1.7393960796999994
688786.XSHG,0.002865609
